20524	1849	1.0
20524	13444	1.0
20524	7140	1.0
20524	7202	1.0
20524	17662	1.0
28141	1849	1.0
28141	17883	1.0
28141	19904	1.0
28141	18541	1.0
28141	3716	1.0
28141	19241	1.0
28141	16929	1.0
28141	8614	1.0
1487	1849	1.0
1487	5138	1.0
1487	11441	1.0
1487	7946	1.0
1487	11182	1.0
1487	5452	1.0
1487	11010	1.0
1487	9949	1.0
1487	7189	1.0
1487	14054	1.0
34781	1849	1.0
34781	7470	1.0
34781	13444	1.0
34781	16184	1.0
34781	6768	1.0
34781	19606	1.0
34781	2748	1.0
2457	1849	1.0
2457	9655	1.0
2457	11930	1.0
28176	9936	1.0
28176	17999	1.0
28176	3799	1.0
28176	16658	1.0
28176	18998	1.0
28176	5866	1.0
28176	19013	1.0
36935	1849	1.0
36935	4104	1.0
36935	11507	1.0
36935	12499	1.0
36935	21193	1.0
2143	9218	1.0
2143	7176	1.0
2143	17602	1.0
35363	1849	1.0
35363	8459	1.0
35363	14369	1.0
37723	1849	1.0
37723	20683	1.0
37723	3783	1.0
37723	3804	1.0
24293	3491	1.0
24293	10735	1.0
24293	1438	1.0
24293	1032	1.0
24293	20446	1.0
24293	17678	1.0
24293	18734	1.0
31386	1849	1.0
31386	6617	1.0
31386	11833	1.0
31392	19737	1.0
31392	10767	1.0
31392	18519	1.0
31392	18485	1.0
14194	1849	1.0
14194	20952	1.0
14194	5464	1.0
14194	3043	1.0
14194	16575	1.0
14194	4062	1.0
14194	5436	1.0
14194	4933	1.0
14194	8840	1.0
14194	6241	1.0
14194	16823	1.0
14194	9149	1.0
21179	2783	1.0
21179	19134	1.0
21179	738	1.0
21179	14025	1.0
21179	9813	1.0
21179	19388	1.0
21179	10401	1.0
21179	7406	1.0
21179	4658	1.0
21179	14922	1.0
21179	12090	1.0
21179	17290	1.0
21179	7520	1.0
21179	19417	1.0
21179	20895	1.0
21179	22645	1.0
21179	19619	1.0
21179	10939	1.0
21179	12287	1.0
21179	17934	1.0
15655	1849	1.0
15655	22164	1.0
15655	18809	1.0
15655	4325	1.0
10659	1849	1.0
10659	20683	1.0
10659	12295	1.0
22353	1849	1.0
22353	22949	1.0
22353	6244	1.0
22353	22058	1.0
13367	13526	1.0
13367	1160	1.0
13367	4366	1.0
13367	12856	1.0
3485	1849	1.0
3485	7185	1.0
3485	1215	1.0
11212	1849	1.0
11212	1920	1.0
11212	12	1.0
24305	1849	1.0
24305	8675	1.0
24305	6499	1.0
24305	11333	1.0
24305	11113	1.0
32679	1849	1.0
32679	3783	1.0
32679	12194	1.0
22985	1807	1.0
22985	2260	1.0
22985	12059	1.0
19622	1807	1.0
19622	17603	1.0
19622	9263	1.0
19622	10988	1.0
27514	1807	1.0
27514	691	1.0
27514	1180	1.0
27514	16701	1.0
13221	11233	1.0
13221	9289	1.0
13221	17225	1.0
13221	11383	1.0
32881	1807	1.0
32881	11336	1.0
32881	9047	1.0
32881	22073	1.0
32881	17714	1.0
38246	1807	1.0
38246	19297	1.0
38246	8636	1.0
38246	2103	1.0
38246	21796	1.0
38246	22509	1.0
5065	2993	1.0
5065	19934	1.0
5065	6307	1.0
5065	247	1.0
5065	20953	1.0
5065	14824	1.0
5065	11153	1.0
5065	15295	1.0
5065	21212	1.0
